timestamp,time_seconds,x,y,theta,linear_velocity,angular_velocity,curvature,current_curv,upcoming_curv
2025-12-07 17:08:39.920,37.489,1.3807,-0.3905,1.1040,0.0805,0.0658,0.8176,0.0001,0.0001
2025-12-07 17:08:39.972,37.541,1.3816,-0.3882,1.1058,0.0803,0.0656,0.8176,0.0001,0.0001
2025-12-07 17:08:40.025,37.593,1.3829,-0.3843,1.1088,0.0801,0.0652,0.8138,0.0001,0.0001
2025-12-07 17:08:40.073,37.642,1.3839,-0.3813,1.1111,0.0801,0.0650,0.8117,0.0001,0.0001
2025-12-07 17:08:40.126,37.695,1.3850,-0.3782,1.1135,0.0800,0.0644,0.8046,0.0001,0.0001
2025-12-07 17:08:40.174,37.742,1.3860,-0.3752,1.1158,0.0800,0.0642,0.8024,0.0001,0.0001
2025-12-07 17:08:40.222,37.791,1.3871,-0.3721,1.1181,0.0800,0.0640,0.8001,0.0001,0.0001
2025-12-07 17:08:40.271,37.840,1.3879,-0.3698,1.1198,0.0800,0.0636,0.7949,0.0001,0.0001
2025-12-07 17:08:40.321,37.890,1.3891,-0.3660,1.1227,0.0800,0.0633,0.7907,0.0001,0.0001
2025-12-07 17:08:40.376,37.945,1.3899,-0.3637,1.1244,0.0800,0.0632,0.7898,0.0001,0.0001
2025-12-07 17:08:40.423,37.992,1.3907,-0.3614,1.1261,0.0800,0.0628,0.7847,0.0001,0.0001
2025-12-07 17:08:40.472,38.041,1.3917,-0.3584,1.1284,0.0800,0.0626,0.7820,0.0001,0.0001
2025-12-07 17:08:40.528,38.097,1.3924,-0.3561,1.1300,0.0800,0.0622,0.7769,0.0001,0.0001
2025-12-07 17:08:40.574,38.143,1.3932,-0.3538,1.1317,0.0800,0.0621,0.7758,0.0001,0.0001
2025-12-07 17:08:40.626,38.194,1.3942,-0.3507,1.1340,0.0800,0.0615,0.7690,0.0001,0.0001
2025-12-07 17:08:40.672,38.241,1.3950,-0.3484,1.1356,0.0800,0.0614,0.7679,0.0001,0.0001
2025-12-07 17:08:40.722,38.291,1.3959,-0.3453,1.1378,0.0800,0.0612,0.7649,0.0001,0.0001
2025-12-07 17:08:40.772,38.341,1.3964,-0.3438,1.1389,0.0800,0.0609,0.7616,0.0001,0.0001
2025-12-07 17:08:40.821,38.389,1.3972,-0.3415,1.1406,0.0800,0.0605,0.7566,0.0001,0.0001
2025-12-07 17:08:40.870,38.439,1.3979,-0.3392,1.1422,0.0800,0.0604,0.7552,0.0001,0.0001
2025-12-07 17:08:40.920,38.489,1.3987,-0.3369,1.1439,0.0800,0.0603,0.7537,0.0001,0.0001
2025-12-07 17:08:40.976,38.545,1.3989,-0.3361,1.1444,0.0800,0.0602,0.7521,0.0001,0.0001
2025-12-07 17:08:41.023,38.592,1.3994,-0.3346,1.1455,0.0800,0.0599,0.7488,0.0001,0.0001
2025-12-07 17:08:41.074,38.643,1.4004,-0.3315,1.1476,0.0800,0.0596,0.7456,0.0001,0.0001
2025-12-07 17:08:41.121,38.690,1.4011,-0.3292,1.1492,0.0800,0.0593,0.7407,0.0001,0.0001
2025-12-07 17:08:41.172,38.741,1.4018,-0.3269,1.1509,0.0800,0.0591,0.7391,0.0001,0.0001
2025-12-07 17:08:41.223,38.792,1.4021,-0.3262,1.1514,0.0800,0.0590,0.7375,0.0001,0.0001
2025-12-07 17:08:41.271,38.840,1.4028,-0.3239,1.1530,0.0800,0.0586,0.7326,0.0001,0.0001
2025-12-07 17:08:41.324,38.893,1.4035,-0.3215,1.1546,0.0800,0.0585,0.7307,0.0000,0.0000
2025-12-07 17:08:41.375,38.944,1.4040,-0.3200,1.1557,0.0800,0.0582,0.7274,0.0000,0.0000
2025-12-07 17:08:41.424,38.993,1.4049,-0.3168,1.1578,0.0800,0.0579,0.7237,0.0000,0.0000
2025-12-07 17:08:41.473,39.041,1.4059,-0.3137,1.1599,0.0800,0.0576,0.7200,0.0000,0.0000
2025-12-07 17:08:41.524,39.093,1.4069,-0.3105,1.1620,0.0800,0.0571,0.7136,0.0000,0.0000
2025-12-07 17:08:41.570,39.139,1.4076,-0.3082,1.1636,0.0800,0.0569,0.7115,0.0000,0.0000
2025-12-07 17:08:41.624,39.192,1.4083,-0.3058,1.1652,0.0800,0.0565,0.7065,0.0000,0.0000
2025-12-07 17:08:41.672,39.241,1.4092,-0.3027,1.1673,0.0800,0.0562,0.7028,0.0000,0.0000
2025-12-07 17:08:41.724,39.292,1.4102,-0.2995,1.1694,0.0800,0.0559,0.6990,0.0000,0.0000
2025-12-07 17:08:41.771,39.339,1.4111,-0.2964,1.1714,0.0800,0.0556,0.6949,0.0000,0.0000
2025-12-07 17:08:41.826,39.394,1.4118,-0.2940,1.1730,0.0800,0.0552,0.6902,0.0000,0.0000
2025-12-07 17:08:41.870,39.439,1.4127,-0.2909,1.1750,0.0800,0.0549,0.6863,0.0000,0.0000
2025-12-07 17:08:41.920,39.489,1.4137,-0.2878,1.1770,0.0800,0.0544,0.6801,0.0000,0.0000
2025-12-07 17:08:41.977,39.546,1.4148,-0.2838,1.1795,0.0800,0.0538,0.6719,0.0000,0.0000
2025-12-07 17:08:42.020,39.589,1.4155,-0.2815,1.1810,0.0800,0.0534,0.6670,0.0000,0.0000
2025-12-07 17:08:42.075,39.644,1.4164,-0.2783,1.1830,0.0800,0.0528,0.6604,0.0000,0.0000
2025-12-07 17:08:42.123,39.692,1.4173,-0.2752,1.1849,0.0800,0.0523,0.6540,0.0000,0.0000
2025-12-07 17:08:42.174,39.743,1.4182,-0.2721,1.1868,0.0800,0.0518,0.6474,0.0000,0.0000
2025-12-07 17:08:42.220,39.789,1.4193,-0.2682,1.1891,0.0800,0.0511,0.6389,0.0000,0.0000
2025-12-07 17:08:42.274,39.843,1.4202,-0.2651,1.1909,0.0800,0.0506,0.6321,0.0000,0.0000
2025-12-07 17:08:42.322,39.891,1.4211,-0.2621,1.1928,0.0800,0.0500,0.6251,0.0000,0.0000
2025-12-07 17:08:42.371,39.940,1.4220,-0.2590,1.1946,0.0800,0.0494,0.6179,0.0000,0.0000
2025-12-07 17:08:42.425,39.993,1.4227,-0.2566,1.1959,0.0800,0.0490,0.6126,0.0000,0.0000
2025-12-07 17:08:42.475,40.043,1.4238,-0.2528,1.1981,0.0800,0.0483,0.6035,0.0000,0.0000
2025-12-07 17:08:42.524,40.093,1.4246,-0.2497,1.1999,0.0800,0.0477,0.5960,0.0000,0.0000
2025-12-07 17:08:42.572,40.141,1.4255,-0.2466,1.2016,0.0800,0.0471,0.5885,0.0000,0.0000
2025-12-07 17:08:42.620,40.189,1.4264,-0.2435,1.2033,0.0800,0.0465,0.5808,0.0000,0.0000
2025-12-07 17:08:42.676,40.245,1.4273,-0.2404,1.2050,0.0800,0.0458,0.5730,0.0000,0.0000
2025-12-07 17:08:42.720,40.289,1.4279,-0.2381,1.2062,0.0800,0.0454,0.5671,0.0000,0.0000
2025-12-07 17:08:42.772,40.341,1.4288,-0.2350,1.2078,0.0800,0.0447,0.5592,0.0000,0.0000
2025-12-07 17:08:42.823,40.392,1.4297,-0.2319,1.2095,0.0800,0.0441,0.5511,0.0000,0.0000
2025-12-07 17:08:42.872,40.441,1.4307,-0.2281,1.2115,0.0800,0.0433,0.5407,0.0000,0.0000
2025-12-07 17:08:42.922,40.491,1.4314,-0.2257,1.2126,0.0800,0.0428,0.5344,0.0000,0.0000
2025-12-07 17:08:42.973,40.542,1.4325,-0.2219,1.2146,0.0800,0.0419,0.5238,0.0000,0.0000
2025-12-07 17:08:43.022,40.591,1.4333,-0.2188,1.2161,0.0800,0.0412,0.5151,0.0000,0.0000
2025-12-07 17:08:43.073,40.642,1.4342,-0.2157,1.2176,0.0800,0.0405,0.5063,0.0000,0.0000
2025-12-07 17:08:43.127,40.695,1.4353,-0.2118,1.2194,0.0800,0.0396,0.4948,0.0000,0.0000
2025-12-07 17:08:43.171,40.740,1.4362,-0.2086,1.2209,0.0800,0.0388,0.4854,0.0000,0.0000
2025-12-07 17:08:43.225,40.794,1.4372,-0.2047,1.2227,0.0800,0.0378,0.4730,0.0000,0.0000
2025-12-07 17:08:43.270,40.839,1.4381,-0.2016,1.2241,0.0800,0.0371,0.4634,0.0000,0.0000
2025-12-07 17:08:43.324,40.893,1.4392,-0.1978,1.2257,0.0800,0.0361,0.4514,0.0000,0.0000
2025-12-07 17:08:43.375,40.944,1.4398,-0.1954,1.2267,0.0800,0.0355,0.4442,0.0000,0.0000
2025-12-07 17:08:43.424,40.992,1.4407,-0.1923,1.2280,0.0800,0.0348,0.4344,0.0000,0.0000
2025-12-07 17:08:43.472,41.041,1.4414,-0.1900,1.2290,0.0800,0.0342,0.4270,0.0000,0.0000
2025-12-07 17:08:43.520,41.088,1.4422,-0.1869,1.2302,0.0800,0.0334,0.4170,0.0000,0.0000
2025-12-07 17:08:43.573,41.142,1.4431,-0.1839,1.2314,0.0800,0.0325,0.4068,0.0000,0.0000
2025-12-07 17:08:43.622,41.191,1.4440,-0.1808,1.2326,0.0800,0.0317,0.3966,0.0000,0.0000
2025-12-07 17:08:43.674,41.242,1.4448,-0.1777,1.2337,0.0800,0.0309,0.3863,0.0000,0.0000
2025-12-07 17:08:43.722,41.291,1.4457,-0.1746,1.2349,0.0800,0.0301,0.3758,0.0000,0.0000
2025-12-07 17:08:43.774,41.343,1.4468,-0.1708,1.2362,0.0800,0.0290,0.3624,0.0000,0.0000
2025-12-07 17:08:43.822,41.391,1.4477,-0.1677,1.2373,0.0800,0.0281,0.3516,0.0000,0.0000
2025-12-07 17:08:43.875,41.444,1.4485,-0.1646,1.2383,0.0800,0.0273,0.3407,0.0000,0.0000
2025-12-07 17:08:43.920,41.489,1.4494,-0.1615,1.2393,0.0800,0.0264,0.3298,0.0000,0.0000
2025-12-07 17:08:43.970,41.539,1.4503,-0.1584,1.2403,0.0800,0.0255,0.3187,0.0000,0.0000
2025-12-07 17:08:44.023,41.592,1.4512,-0.1553,1.2412,0.0800,0.0246,0.3076,0.0000,0.0000
2025-12-07 17:08:44.070,41.639,1.4523,-0.1515,1.2423,0.0800,0.0235,0.2936,0.0000,0.0000
2025-12-07 17:08:44.123,41.691,1.4529,-0.1492,1.2430,0.0800,0.0228,0.2844,0.0000,0.0000
2025-12-07 17:08:44.282,41.851,1.4532,-0.1484,1.2432,0.1590,0.3582,2.2528,0.0005,0.0005
2025-12-07 17:08:44.325,41.894,1.4564,-0.1373,1.2468,0.1801,0.3787,2.1028,0.0005,0.0006
2025-12-07 17:08:44.386,41.955,1.4567,-0.1324,1.2552,0.2088,0.4373,2.0938,0.0005,0.0006
2025-12-07 17:08:44.427,41.996,1.4565,-0.1265,1.2662,0.2303,0.4765,2.0694,0.0005,0.0006
2025-12-07 17:08:44.478,42.047,1.4565,-0.1219,1.2740,0.2170,0.5247,2.4185,0.0005,0.0006
2025-12-07 17:08:44.640,42.209,1.4560,-0.1124,1.2923,0.2879,0.6058,2.1042,0.0005,0.0006
2025-12-07 17:08:44.674,42.243,1.4535,-0.0917,1.3361,0.3014,0.5650,1.8742,0.0005,0.0006
2025-12-07 17:08:44.723,42.291,1.4513,-0.0720,1.3732,0.3795,0.4741,1.2492,0.0006,0.0007
2025-12-07 17:08:44.776,42.344,1.4507,-0.0577,1.3918,0.4044,0.4777,1.1811,0.0006,0.0007
2025-12-07 17:08:44.950,42.519,1.4506,-0.0459,1.4043,0.4194,0.5627,1.3418,0.0006,0.0006
2025-12-07 17:08:44.977,42.546,1.4498,-0.0212,1.4300,0.5068,0.4743,0.9358,0.0006,0.0007
2025-12-07 17:08:45.025,42.594,1.4480,0.0134,1.4650,0.5306,0.3683,0.6942,0.0007,0.0008
2025-12-07 17:08:45.077,42.646,1.4472,0.0396,1.4837,0.5546,0.3444,0.6209,0.0007,0.0008
2025-12-07 17:08:45.122,42.690,1.4466,0.0669,1.4997,0.5794,0.2876,0.4964,0.0008,0.0009
2025-12-07 17:08:45.345,42.914,1.4463,0.0783,1.5055,0.6397,0.2918,0.4562,0.0007,0.0008
2025-12-07 17:08:45.379,42.948,1.4451,0.1305,1.5287,0.6554,0.2040,0.3112,0.0008,0.0009
2025-12-07 17:08:45.424,42.993,1.4432,0.1794,1.5481,0.6777,0.0978,0.1444,0.0010,0.0011
2025-12-07 17:08:45.581,43.150,1.4429,0.1926,1.5518,0.6889,0.0798,0.1159,0.0009,0.0010
2025-12-07 17:08:45.624,43.193,1.4421,0.2741,1.5624,0.6944,0.0256,0.0368,0.0011,0.0012
2025-12-07 17:08:45.674,43.243,1.4420,0.3087,1.5641,0.6972,0.0163,0.0233,0.0012,0.0013
2025-12-07 17:08:45.724,43.293,1.4421,0.3366,1.5648,0.6986,0.0125,0.0179,0.0013,0.0014
2025-12-07 17:08:45.775,43.344,1.4422,0.3645,1.5653,0.6993,0.0091,0.0130,0.0014,0.0015
2025-12-07 17:08:45.822,43.391,1.4423,0.3995,1.5658,0.6997,0.0057,0.0081,0.0015,0.0017
2025-12-07 17:08:45.877,43.445,1.4423,0.4204,1.5660,0.6998,0.0051,0.0073,0.0015,0.0017
2025-12-07 17:08:46.045,43.613,1.4424,0.4344,1.5661,0.6999,-0.0226,0.0322,0.0014,0.0015
2025-12-07 17:08:46.076,43.645,1.4426,0.4904,1.5665,0.7000,-0.0326,0.0465,0.0017,0.0018
2025-12-07 17:08:46.135,43.702,1.4429,0.5394,1.5656,0.7000,-0.0365,0.0521,0.0018,0.0020
2025-12-07 17:08:46.177,43.746,1.4434,0.5744,1.5641,0.7000,-0.0323,0.0461,0.0020,0.0022
2025-12-07 17:08:46.365,43.934,1.4436,0.5884,1.5634,0.7000,-0.0621,0.0887,0.0018,0.0020
2025-12-07 17:08:46.374,43.942,1.4437,0.5954,1.5631,0.7000,-0.0629,0.0898,0.0018,0.0020
2025-12-07 17:08:46.427,43.995,1.4450,0.6724,1.5597,0.7000,-0.0598,0.0854,0.0025,0.0027
2025-12-07 17:08:46.473,44.042,1.4458,0.7004,1.5575,0.7000,-0.0547,0.0781,0.0025,0.0030
2025-12-07 17:08:46.644,44.212,1.4461,0.7144,1.5565,0.7000,-0.0780,0.1114,0.0025,0.0028
2025-12-07 17:08:46.676,44.244,1.4473,0.7564,1.5536,0.7000,-0.0748,0.1069,0.0028,0.0031
2025-12-07 17:08:46.728,44.297,1.4498,0.8263,1.5475,0.7000,-0.0602,0.0860,0.0034,0.0043
2025-12-07 17:08:46.777,44.346,1.4506,0.8473,1.5456,0.7000,-0.0554,0.0791,0.0038,0.0043
2025-12-07 17:08:46.932,44.501,1.4517,0.8753,1.5436,0.7000,-0.0890,0.1272,0.0036,0.0041
2025-12-07 17:08:46.978,44.547,1.4554,0.9592,1.5371,0.7000,-0.0865,0.1235,0.0053,0.0067
2025-12-07 17:08:47.028,44.597,1.4569,0.9872,1.5339,0.7000,-0.0804,0.1149,0.0059,0.0077
2025-12-07 17:08:47.075,44.644,1.4581,1.0082,1.5316,0.7000,-0.0781,0.1116,0.0067,0.0087
2025-12-07 17:08:47.125,44.694,1.4598,1.0361,1.5288,0.7000,-0.0768,0.1098,0.0077,0.0100
2025-12-07 17:08:47.176,44.744,1.4606,1.0501,1.5274,0.7000,-0.0803,0.1147,0.0087,0.0115
2025-12-07 17:08:47.224,44.793,1.4619,1.0711,1.5253,0.7000,-0.0840,0.1200,0.0100,0.0134
2025-12-07 17:08:47.277,44.846,1.4633,1.0920,1.5231,0.7000,-0.0889,0.1270,0.0115,0.0156
2025-12-07 17:08:47.396,44.965,1.4633,1.0920,1.5231,0.7000,-0.1161,0.1658,0.0099,0.0116
2025-12-07 17:08:47.429,44.997,1.4652,1.1199,1.5200,0.7000,-0.1198,0.1712,0.0116,0.0162
2025-12-07 17:08:47.477,45.045,1.4662,1.1339,1.5182,0.7000,-0.1247,0.1782,0.0136,0.0195
2025-12-07 17:08:47.524,45.093,1.4679,1.1549,1.5149,0.7000,-0.1272,0.1817,0.0162,0.0234
2025-12-07 17:08:47.692,45.261,1.4685,1.1618,1.5137,0.7000,-0.1368,0.1954,0.0153,0.0218
2025-12-07 17:08:47.722,45.291,1.4749,1.2316,1.5023,0.7000,-0.1733,0.2475,0.0289,0.0399
2025-12-07 17:08:47.774,45.343,1.4764,1.2455,1.4996,0.7000,-0.1894,0.2706,0.0337,0.0478
2025-12-07 17:08:47.827,45.395,1.4796,1.2733,1.4931,0.7000,-0.2280,0.3257,0.0478,0.0717
2025-12-07 17:08:47.999,45.568,1.4823,1.2942,1.4874,0.4900,-1.1983,2.4455,0.0008,0.0009
2025-12-07 17:08:48.026,45.595,1.4935,1.3705,1.4649,0.5950,-0.8227,1.3826,0.0008,0.0009
2025-12-07 17:08:48.075,45.644,1.4982,1.3968,1.4523,0.5950,-0.7498,1.2602,0.0008,0.0009
2025-12-07 17:08:48.125,45.694,1.5048,1.4214,1.4318,0.5950,-0.7086,1.1909,0.0008,0.0009
2025-12-07 17:08:48.294,45.863,1.5088,1.4329,1.4187,0.4900,-1.4431,2.9450,0.0009,0.0010
2025-12-07 17:08:48.326,45.895,1.5282,1.4837,1.3615,0.4900,-1.1920,2.4327,0.0009,0.0010
2025-12-07 17:08:48.374,45.943,1.5405,1.5110,1.3250,0.4900,-1.1091,2.2635,0.0009,0.0010
2025-12-07 17:08:48.427,45.995,1.5458,1.5205,1.3084,0.4900,-1.0912,2.2269,0.0009,0.0010
2025-12-07 17:08:48.475,46.043,1.5575,1.5379,1.2702,0.4900,-1.0742,2.1923,0.0009,0.0010
2025-12-07 17:08:48.528,46.097,1.5637,1.5461,1.2508,0.4900,-1.0678,2.1792,0.0009,0.0010
2025-12-07 17:08:48.574,46.143,1.5733,1.5584,1.2220,0.4900,-1.0592,2.1616,0.0009,0.0010
2025-12-07 17:08:48.712,46.281,1.5733,1.5584,1.2220,0.3500,-2.0214,5.7753,0.0008,0.0009
2025-12-07 17:08:48.724,46.293,1.5832,1.5703,1.1934,0.4900,-1.9363,3.9517,0.0008,0.0009
2025-12-07 17:08:48.781,46.350,1.6152,1.6045,1.0981,0.4900,-1.7626,3.5971,0.0008,0.0009
2025-12-07 17:08:48.828,46.396,1.6282,1.6148,1.0530,0.4900,-1.7479,3.5671,0.0008,0.0009
2025-12-07 17:08:48.879,46.448,1.6422,1.6232,1.0063,0.4900,-1.7423,3.5558,0.0008,0.0009
2025-12-07 17:08:49.039,46.607,1.6521,1.6280,0.9734,0.3500,-2.6722,7.6349,0.0008,0.0009
2025-12-07 17:08:49.073,46.641,1.6937,1.6422,0.8364,0.3500,-2.5927,7.4077,0.0008,0.0009
2025-12-07 17:08:49.124,46.692,1.7153,1.6465,0.7641,0.3500,-2.5773,7.3637,0.0008,0.0009
2025-12-07 17:08:49.173,46.741,1.7369,1.6472,0.6851,0.3500,-2.6004,7.4298,0.0008,0.0009
2025-12-07 17:08:49.333,46.902,1.7476,1.6462,0.6429,0.3500,-2.8400,8.1143,0.0009,0.0010
2025-12-07 17:08:49.383,46.951,1.7838,1.6361,0.4835,0.3500,-2.8400,8.1143,0.0009,0.0010
2025-12-07 17:08:49.425,46.994,1.7938,1.6319,0.4360,0.3500,-2.8400,8.1143,0.0009,0.0010
2025-12-07 17:08:49.475,47.044,1.8039,1.6269,0.3865,0.3500,-2.8400,8.1143,0.0009,0.0010
2025-12-07 17:08:49.524,47.093,1.8184,1.6180,0.3105,0.3500,-2.8400,8.1143,0.0010,0.0010
2025-12-07 17:08:49.577,47.145,1.8322,1.6080,0.2345,0.3500,-2.8400,8.1143,0.0010,0.0010
2025-12-07 17:08:49.725,47.294,1.8366,1.6045,0.2092,0.3500,-2.8400,8.1143,0.0010,0.0011
2025-12-07 17:08:49.780,47.349,1.8847,1.5491,-0.1205,0.3500,-2.8400,8.1143,0.0011,0.0012
2025-12-07 17:08:49.824,47.393,1.8930,1.5343,-0.1968,0.3500,-2.8400,8.1143,0.0011,0.0013
2025-12-07 17:08:49.946,47.515,1.8930,1.5343,-0.1968,0.3500,-2.8400,8.1143,0.0010,0.0011
2025-12-07 17:08:49.975,47.544,1.9120,1.4811,-0.4513,0.3500,-2.8400,8.1143,0.0012,0.0013
2025-12-07 17:08:50.024,47.593,1.9150,1.4643,-0.5277,0.3500,-2.8400,8.1143,0.0013,0.0013
2025-12-07 17:08:50.071,47.640,1.9170,1.4417,-0.6296,0.3500,-2.8400,8.1143,0.0013,0.0014
2025-12-07 17:08:50.123,47.692,1.9167,1.4191,-0.7314,0.3500,-2.8400,8.1143,0.0013,0.0014
2025-12-07 17:08:50.252,47.821,1.9157,1.4078,-0.7824,0.3500,-2.6362,7.5320,0.0011,0.0012
2025-12-07 17:08:50.272,47.841,1.9041,1.3582,-1.0114,0.4900,-1.6400,3.3470,0.0012,0.0014
2025-12-07 17:08:50.327,47.896,1.8978,1.3366,-1.0991,0.4900,-1.1094,2.2640,0.0013,0.0014
2025-12-07 17:08:50.375,47.943,1.8959,1.3194,-1.1482,0.5950,-0.8266,1.3893,0.0014,0.0015
2025-12-07 17:08:50.426,47.995,1.8955,1.3080,-1.1742,0.5950,-0.6981,1.1733,0.0014,0.0015
2025-12-07 17:08:50.474,48.043,1.8985,1.2838,-1.2077,0.5950,-0.5534,0.9300,0.0015,0.0016
2025-12-07 17:08:50.611,48.180,1.9006,1.2718,-1.2205,0.4900,-1.0278,2.0975,0.0012,0.0013
2025-12-07 17:08:50.624,48.192,1.9017,1.2658,-1.2261,0.4900,-1.0286,2.0992,0.0012,0.0013
2025-12-07 17:08:50.674,48.242,1.9137,1.1900,-1.2941,0.5950,-0.7663,1.2878,0.0015,0.0016
2025-12-07 17:08:50.728,48.296,1.9143,1.1669,-1.3251,0.5950,-0.5985,1.0058,0.0016,0.0017
2025-12-07 17:08:50.773,48.342,1.9149,1.1486,-1.3461,0.5950,-0.5173,0.8694,0.0016,0.0018
2025-12-07 17:08:50.831,48.400,1.9164,1.1245,-1.3667,0.7000,-0.4043,0.5776,0.0017,0.0018
2025-12-07 17:08:50.977,48.546,1.9172,1.1125,-1.3760,0.7000,-0.4013,0.5733,0.0014,0.0015
2025-12-07 17:08:51.026,48.595,1.9245,1.0151,-1.4279,0.7000,-0.1701,0.2430,0.0017,0.0018
2025-12-07 17:08:51.072,48.640,1.9263,0.9869,-1.4396,0.7000,-0.1089,0.1555,0.0018,0.0019
2025-12-07 17:08:51.127,48.695,1.9283,0.9660,-1.4438,0.7000,-0.0944,0.1349,0.0019,0.0020
2025-12-07 17:08:51.305,48.874,1.9304,0.9451,-1.4466,0.7000,-0.2454,0.3506,0.0015,0.0016
2025-12-07 17:08:51.328,48.897,1.9333,0.9172,-1.4500,0.7000,-0.2461,0.3516,0.0016,0.0017
2025-12-07 17:08:51.377,48.946,1.9389,0.8544,-1.4598,0.7000,-0.2355,0.3364,0.0018,0.0019
2025-12-07 17:08:51.428,48.997,1.9400,0.8334,-1.4665,0.7000,-0.2000,0.2858,0.0019,0.0021
2025-12-07 17:08:51.478,49.046,1.9417,0.7984,-1.4764,0.7000,-0.1560,0.2229,0.0021,0.0023
2025-12-07 17:08:51.639,49.208,1.9428,0.7774,-1.4815,0.7000,-0.1844,0.2634,0.0017,0.0018
2025-12-07 17:08:51.676,49.244,1.9461,0.7075,-1.4955,0.7000,-0.1386,0.1980,0.0020,0.0022
2025-12-07 17:08:51.727,49.296,1.9476,0.6654,-1.5039,0.7000,-0.0991,0.1416,0.0022,0.0023
2025-12-07 17:08:51.772,49.341,1.9486,0.6374,-1.5083,0.7000,-0.0826,0.1180,0.0023,0.0026
2025-12-07 17:08:51.935,49.504,1.9498,0.6095,-1.5114,0.7000,-0.1898,0.2711,0.0019,0.0020
2025-12-07 17:08:51.975,49.543,1.9525,0.5324,-1.5204,0.7000,-0.1811,0.2587,0.0023,0.0024
2025-12-07 17:08:52.027,49.595,1.9525,0.5044,-1.5275,0.7000,-0.1511,0.2159,0.0024,0.0026
2025-12-07 17:08:52.075,49.644,1.9526,0.4833,-1.5322,0.7000,-0.1302,0.1860,0.0026,0.0027
2025-12-07 17:08:52.127,49.696,1.9527,0.4553,-1.5372,0.7000,-0.1115,0.1593,0.0027,0.0028
2025-12-07 17:08:52.269,49.837,1.9528,0.4343,-1.5406,0.7000,-0.1968,0.2811,0.0021,0.0022
2025-12-07 17:08:52.275,49.844,1.9528,0.4273,-1.5416,0.7000,-0.1987,0.2839,0.0021,0.0022
2025-12-07 17:08:52.325,49.894,1.9522,0.3432,-1.5561,0.7000,-0.1612,0.2303,0.0025,0.0028
2025-12-07 17:08:52.378,49.946,1.9516,0.3222,-1.5611,0.7000,-0.1371,0.1958,0.0027,0.0030
2025-12-07 17:08:52.426,49.995,1.9508,0.2942,-1.5667,0.7000,-0.1144,0.1635,0.0028,0.0031
2025-12-07 17:08:52.476,50.045,1.9504,0.2802,-1.5690,0.7000,-0.1049,0.1499,0.0030,0.0031
2025-12-07 17:08:52.637,50.206,1.9499,0.2592,-1.5720,0.7000,-0.2053,0.2933,0.0023,0.0025
2025-12-07 17:08:52.675,50.244,1.9476,0.1822,-1.5823,0.7000,-0.1947,0.2781,0.0028,0.0032
2025-12-07 17:08:52.727,50.296,1.9452,0.1401,-1.5923,0.7000,-0.1523,0.2176,0.0032,0.0035
2025-12-07 17:08:52.777,50.346,1.9439,0.1191,-1.5969,0.7000,-0.1340,0.1915,0.0033,0.0035
2025-12-07 17:08:52.824,50.393,1.9422,0.0912,-1.6020,0.7000,-0.1169,0.1670,0.0035,0.0038
2025-12-07 17:08:52.945,50.513,1.9413,0.0772,-1.6044,0.7000,-0.2119,0.3028,0.0028,0.0030
2025-12-07 17:08:52.975,50.544,1.9366,0.0073,-1.6157,0.7000,-0.1914,0.2735,0.0033,0.0037
2025-12-07 17:08:53.022,50.591,1.9340,-0.0207,-1.6229,0.7000,-0.1644,0.2349,0.0035,0.0039
2025-12-07 17:08:53.078,50.647,1.9313,-0.0486,-1.6293,0.7000,-0.1373,0.1962,0.0039,0.0041
2025-12-07 17:08:53.124,50.693,1.9293,-0.0695,-1.6335,0.7000,-0.1256,0.1795,0.0039,0.0043
2025-12-07 17:08:53.176,50.745,1.9267,-0.0974,-1.6382,0.7000,-0.1127,0.1610,0.0043,0.0045
2025-12-07 17:08:53.331,50.900,1.9260,-0.1043,-1.6393,0.7000,-0.2235,0.3193,0.0034,0.0036
2025-12-07 17:08:53.376,50.945,1.9198,-0.1671,-1.6485,0.7000,-0.2272,0.3246,0.0038,0.0042
2025-12-07 17:08:53.430,50.998,1.9161,-0.1950,-1.6566,0.7000,-0.1899,0.2713,0.0042,0.0044
2025-12-07 17:08:53.472,51.041,1.9132,-0.2158,-1.6624,0.7000,-0.1686,0.2408,0.0044,0.0047
2025-12-07 17:08:53.613,51.182,1.9123,-0.2227,-1.6641,0.7000,-0.2421,0.3458,0.0035,0.0038
2025-12-07 17:08:53.628,51.197,1.9076,-0.2574,-1.6717,0.7000,-0.2209,0.3156,0.0040,0.0042
2025-12-07 17:08:53.678,51.247,1.8969,-0.3267,-1.6892,0.7000,-0.1707,0.2438,0.0047,0.0050
2025-12-07 17:08:53.725,51.294,1.8924,-0.3544,-1.6958,0.7000,-0.1512,0.2160,0.0050,0.0055
2025-12-07 17:08:53.773,51.342,1.8890,-0.3751,-1.7001,0.7000,-0.1412,0.2018,0.0052,0.0057
2025-12-07 17:08:53.933,51.502,1.8855,-0.3959,-1.7041,0.7000,-0.2577,0.3682,0.0041,0.0046
2025-12-07 17:08:53.977,51.546,1.8692,-0.4856,-1.7239,0.7000,-0.2147,0.3067,0.0055,0.0058
2025-12-07 17:08:54.026,51.595,1.8618,-0.5200,-1.7346,0.7000,-0.1804,0.2577,0.0058,0.0064
2025-12-07 17:08:54.075,51.643,1.8574,-0.5405,-1.7401,0.7000,-0.1635,0.2336,0.0061,0.0067
